ŠIFRA,VRSTA,ČLANEK,VSEBINA,LINK
CAR/01,Javna uprava,"Boštjan Hepe, Katarina Janjič, Stanislav Mikuž, Ivan Živko>> Zgodovina carine na Slovenskem","Posebno prelomnico za carinsko službo in celotno gospodarstvo pomeni informatizacija carinskih
postopkov. Skokovito naraščanje zunanjetrgovinske menjave in potreba po nadziranju in spremljanju
trgovinskih tokov, ki jih ročna obdelava nikakor ni mogla zagotavljati, so narekovale odločitev o
elektronski obdelavi podatkov. Projekt je potekal od leta 1970 do 1975, ko je bila uvedena
elektronska obdelava podatkov. Spremenjena je bila deklaracija, ki se je prilagodila elektronski
obdelavi, drugačna so bila pravila za izpolnjevanje deklaracij. Deklaracije so se vnašale v
računalnik v petih elektronskih računskih centrih v republikah, podatki pa prenesli v centralni ERC v
Zvezni carinski upravi v Beogradu. Tam so opravljali logično kontrolo vnesenih podatkov, napačne
deklaracije pa vračali carinarnicam v popravilo. ERC se je pospešeno razvijal in dobival sodobno
opremo vse do leta 1980. Uvedba obrazcev, primernih za računalniško obdelavo podatkov, sistema
šifer, elektronske obdelave podatkov in logične kontrole, vzpostavljene nad vnesenimi podatki, je
imela za posledico veliko poenotenje dela na področju celotne države. To je bil čas miselnosti, da je
pravilno, kar gre skozi računalnik (nekaj te miselnosti nam je ostalo do današnjih dni). V sistemu
elektronskih deklaracij so bili uvoz, izvoz, začasni uvoz in izvoz, konsignacije. Tranzit, uvoz in izvoz
blaga s strani fizičnih oseb niso bili v sistemu elektronske obdelave podatkov; njim so bili namenjeni
obrazci za ročno obdelavo.
Tak sistem smo v Sloveniji ohranili do leta 1995, ko so carinarnice same pričele vnašati podatke.
Temu je sledilo elektronsko vlaganje deklaracij s strani špediterjev in podjetij.'",https://www.fu.gov.si/fileadmin/Internet/O_financni_upravi/Projekti/30_let_carinske_in_davcne_sluzbe_v_samostojni_drzavi/Zbornik_Carina_20_let.pdf
ARRS/01,Šolstvo/Znanost,Agencija za raziskovalno dejavnost RS,>>Financiranje 1954-2004,https://www.arrs.si/sl/finan/letpor/do2004.asp
77/59,Seznam,"Zbornik občine Grosuplje (1977, številka 9)",">>Nov računalnik IBM 370/115, ki je bil nameščen v začetku 1977
'Že do zdaj so zabeležili znatne uspehe z mini računalniki Philips, z novim računalnikom pa si obetajo še boljše rezultate in načrtujejo da bi oddelek aop postal računalniški center celotne organizacje IMOS, katere član je SGP Grosuplje.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-6SR0B3TV/cad61d14-c5c3-414f-8dca-4622ca088285/PDF
77/58,Seznam,"Delo (07.10.1977, letnik 19, številka 233)",>>Oglas Mercator za delo na novem DEC PDP 11/70,https://www.dlib.si/listalnik/URN_NBN_SI_DOC-50V87KUI/34/index.html
77/57,Programiranje,"Tržiški tekstilec (1977, letnik 18, številka 12)",">>Kaj potrebno narediti, da računalnik opravlja delo, ki ga od njega zahtevajo-da dela sam?",https://www.dlib.si/stream/URN:NBN:SI:DOC-MJEMAKGY/2ac53554-988d-4923-b860-c1edab13205e/PDF
77/56a,Programiranje,"Informatica (1977, letnik 1, številka 1)",">>Programi za obdelavo podatkov v družboslovju 
'Za statistične analize v družboslovju je v svetu in pri nas že vrsta ""programskih paketov"" kot so na primer: SPSS, STATJOB. P-STAT, SS, OSIRIS itd. Večina naštetih programov omogoča raznovrstne transformacije in izbiro podatkov; pogojno, brezpogojno in slučajno, izbiro enot in vrsto statističnih in drugih analiz, ki so natančneje naštete v naslednjem poglavju. Natančen pregled drugih programov, primernih za družboslovne raziskave je podan v reviji; Social Science Information 13(1974)3 na straneh 105-146.'",https://dlib.si/stream/URN:NBN:SI:DOC-U7XJS49S/2ac6dcc4-2f7b-45e5-b24c-6f50a037ad8b/PDF
77/56,Šolstvo/Znanost,"Informatica (1977, letnik 1, številka 1)",">> Računalniški center Univerze v Ljubljani
'Vrhovni cilj ustanoviteljev Računalniškega centra univerze, zaradi katerega je bilo uvedeno pedagoško in raziskovalno delo za uporabo računalnikov, zaradi katerega so bila sistemizirana nova delovna mesta po fakultetah in zaradi katerega je bil ustanovljen tudi Računalniški center univerze, je razvijanje računalniške kulture v naši družbi.'",https://www.dlib.si/stream/URN:NBN:SI:DOC-U7XJS49S/2ac6dcc4-2f7b-45e5-b24c-6f50a037ad8b/PDF
77/55,Zdravstvo,"Glas (22.11.1977, letnik 30, številka 89)",">>Srečanje slepih na Okroglem
'Razpravljali predvsem o uporabi sodobnih pripomočkov v življenju in delu slepih.. Korošci so prikazali računalnik v brajlovi pisavi'",https://www.dlib.si/stream/URN:NBN:SI:DOC-YLKMQKCS/173a5177-be83-49cd-8752-4cda22632a50/PDF
77/54,Seznam,"Novi tednik (16.05.1977, letnik 31, številka 19)",">>Zakaj skupni center v Celju
'Pogovar z direktorjem Razvojnega centra Celje Antonom Zimškom''V prvi krog pristopilo 14 organizacij.. to je še vedno premalo.. prvi rezultati novega centra bi bili lahko že prihodnje leto'",https://www.dlib.si/stream/URN:NBN:SI:DOC-UXOGO3B3/fa9ab5c7-aa07-4e1c-8782-6f77183f2285/PDF
77/53,Seznam,"Novi tednik (21.04.1977, letnik 31, številka 16)",">>Nujnost skupnega centra v Celju
'Velika neusklajenost, nepovezanost in nesmotrnost računalniških sistemov je privedla do oblikovanja jasnejših usmeritev v državi'
'Zainteresirane organizacije na celjskem področju nameravajo pristopit k skupnemu računskemu centru in strniti strokovne, kadrovske in materialne zmogljivosti. Takšen pristop predstavlja začetek v razrvijanju smotrno povezanih informacijskih sistemov v občini, na območju in v Sloveniji'
'Računalniške sisteme imajo v Aero, Dobrina, Cinkarna, EMO, ITC(Kovinotehna), Komunalni zavod za socialno zavarovanje, Razvojni center in Hmezad.. večina opreme je v najemu' ",https://www.dlib.si/stream/URN:NBN:SI:DOC-0PL3UD1W/23434aea-5fb9-4f57-8d06-b74dad13dbcc/PDF
77/52,Seznam,"Glas (15.11.1977), letnik 30, številka 87",">>Medsebojno dogovorjanje in povezovanje v Kranjski občini
'govorili tudi o koriščenju kapacitet elektronskih računalnikov in centrov Iskre, Save in Merkurja, pri čemer pa nikakor te povezave in ta dogovarjanja ne smejo ostati v občinskih in ozkih gorenjskih mejah'",https://www.dlib.si/stream/URN:NBN:SI:DOC-4KIYZZ9X/6560e998-802f-48a8-8dbe-270f513f4c2b/PDF
77/51,Seznam,"Emajlirec (1977, letnik 27, številka 20-21)",>>Mrežno planiranje s pomočjo IBM 360/25,https://www.dlib.si/stream/URN:NBN:SI:DOC-P0O5UXK8/29265400-0894-4fb5-84cd-46ce75736520/PDF
77/50,Seznam,"Dolenjski list (20.01.1977, letnik 28, številka 3","V zadnjih dneh leta 1976 so v novomeškem Pionirju namestili nov, moderen računalnik IBM model 370/115'",https://www.dlib.si/stream/URN:NBN:SI:DOC-HH0UQ8EV/9fccb002-f7de-40b0-9968-489fc7744cd4/PDF
77/49,Šolstvo/Znanost,"Delo (28.12.1977, letnik 20, številka 300)",">>Računalniki si vtirajo pot
'Računalnikov je v Sloveniji približno 2000???'MISLI 200'v SIS pa se približujemo 30 registriranim računalniško usmerjenim informacijskim sistemom'
'V Sloveniji četrtina vsega kadra v Jugoslaviji, pa vendar vedno bolj primanjkuje kadra.. Vladislav Rajkovič meni, da je bilo doslej že veliko storjenega, da pa bistvenih rezultatov še vedno ni, skoraj polovico časa programerji porabijo za vzdrževanje obstoječega stanja avtomatske obdelave podatkov'
'Poskuša se reševat problem pomanjkanja računalniške kulture, da bi bil sleherni izobraženec deležen računalniške izobrazbe. Četrta generacija računalnikov si vtira pot še širše in kmalu ne bo več dejavnosti v kateri nebi uporabljali računalnikov''Reformirano, usmerjeno šolstvo mora poskrbeti za vzgojo.. Elektrotehniška fakulteta izobražuje v temeljnih znanjih in usposablja strokovnjake za bazično raziskovalno delo, VEKŠ Maribor in VUOŠ Kranj skrbita za izobrazbo uporabnikov računalnikov.. v prihodnje pa mora to postati splošna izobrazba vseh srednjih šol in fakultetah vseh smeri'
'Potrebno bo tudi krepiti dopolnilno izobraževanje v računalništvu na elektrotehniški fakulteti'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-YKGVJMQK/8/index.html
77/48,Seznam,"Delo (22.12.1977, letnik 20, številka 295)",">>Oba računalnika, ki jih ima Ljubljanska banka sta zastarela
'Že razmišljajo o nakupu novega zmogljivejšega'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-U1FPLD0N/10/index.html
77/47,Splošno,"Delo (20.12.1977, letnik 20, številka 293)",>>Igrače za odrasle.. sestavljivi računalniki,http://www.dlib.si/listalnik/URN_NBN_SI_doc-AY7WDDA5/12/index.html
77/46,Splošno,"Delo (09.12.1977, letnik 20, številka 284)",>>Največji elektronski računalnik UNIVAC 1110 v INA Zagreb,http://www.dlib.si/listalnik/URN_NBN_SI_doc-6N6PQ00M/2/index.html
77/45,Javna uprava,"Sobotna priloga (03.12.1977, letnik 20, številka 279)",">>Razmišljanja o računalništvu in informatiki
'Računalniška tehnologija si je zagotovila vlogo v gospodarskih in družbenih dejavnostih, še posebej v enotah kot so uprava, statistika, SDK, banke, carina, interesne skupnosti gospodarstva, zdravstva, pokojninskega in invalidskega zavarovanja...'
'Delavci opozarjajo na pomanjkljivosti.. nepovezanost in nepripravljenost podatkov, pogosto premalo domišljena in poenotena tehnologija in slabo planirane zmogljivosti'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-KBFAHBN2/2/index.html
77/44,Domača izdelava,"Delo (22.11.1977, letnik 19, številka 271)",>>Iskra in PAP + IJS pripravljajo računalniško upravljane semaforje,http://www.dlib.si/listalnik/URN_NBN_SI_doc-F3JCFTPJ/10/index.html
77/43,Splošno,"Sobotna priloga (19.11.1977, letnik 19, številka 269)",>>Informacijski kolonializem.. varovanje podatkov,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-OUW4P02P/6/index.html
77/42,Šolstvo/Znanost,"Delo (12.11.1977, letnik 19, številka 263)",>>Sodelovanje UniLj in UniMb na področju računalništva,http://www.dlib.si/listalnik/URN_NBN_SI_doc-PPQILAII/6/index.html
77/41,Splošno,"Delo (21.10.1977, letnik 19, številka 245)",">>Interbiro v Zagrebu
'Razlog za zaostanek v našem gospodarstvu, ni več nepoučenost gospodarstvenikov, temveč pomanjkanje deviz, kar onemogoče uvoz opreme. Uvoz pa je že tako hudo nadzorovan in omejen'
'Možen ja nakup računalnikov Robotron in Kienzle za dinarje.. manjših zmogljivosti, podobno kot nekateri izdelki Philips'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-EDQZRYDQ/4/index.html
77/40,Seznam,"Delo (14.10.1977, letnik 19, številka 239)",>>Gospodarska zbornica prodaja Philips P352,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-1ZEE9ZAN/16/index.html
77/39,Domača izdelava,"Delo (07.10.1977, letnik 19, številka 233)",>>Mikroprocesorske avtomatske meteorološke postaje izdelani na IJS,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-50V87KUI/8/index.html
77/38,Javna uprava,"Delo (05.10.1977, letnik 19, številka 231)",">>Simpozij Informatika 77
'400 računalniških strokovnjakov iz 16 držav'
>>Komisija za računalništvo in informatiko Gospodarske zbornice
'Bo pripravila podroben program s katerim bo usmerjala in strokovno pomagala organizacijam pri razvijanju najustreznejših informacijskih sistemov''Omogočiti želijo izmenjavo in pregled nad že izdelanimi in osvojenimi programskimi rešitvami'
'Potrebno bi bilo nakazati tudi naloge, ki jih bodo morali prevzeti bodoči domači proizvajalci in naloge, ki jih bodo morale prevzeti izobraževalne organizacije'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-O2A32E5U/4/index.html
77/37,Seznam,"Delo (27.09.1977, letnik 19, številka 224)",">>Posavski računalniški center v Lisci bo zaživel z novim letom
'V regiji še precej organizacij obdeluje podatke ročno ali z minimalno mehanizacijo''Razširitev centra v Lisci in uvoz IBM računalnika sta odobrena''Mrežo računalniških enot bodo v Posavju širili skladno s potrebami in možnostmi''Zanimanje kažejo zlasti večje organizacije, SOP Krško, Papirnica Radeče, Stilles in Jugotanin Sevnica, Agrarai in Tovarna pohištva Brežice, vse tri občinske skupščine in drugi'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-QGFRNHLX/16/index.html
77/36,Šolstvo/Znanost,"Delo (21.09.1977, letnik 19, številka 219)",">>Hidrometeorološki zavod Ljubljana
'V prihodnjem letu dobimo računalnik.. potrebna je širša mreža sodobnih opazovalnic'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-V902GBKU/2/index.html
77/35,Splošno,"Sobotna priloga (17.09.1977, letnik 19, številka 216)",>>Elektronski računalniki in nedotakljivost človekovih osebnih pravic,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-EITQYFUG/2/index.html
77/34,Javna uprava,"Delo (16.09.1977, letnik 19, številka 215)",>>Obravnavali predlog o financiranju računalnika za Zavod za statistiko,http://www.dlib.si/listalnik/URN_NBN_SI_doc-L7AFN45N/2/index.html
77/33,Šolstvo/Znanost,"Sobotna priloga (23.07.1977, letnik 19, številka 168)",">>Za računalništvo razpisanih samo 15 štipendij
>>Računalnik v umetnosti in urbanizmu",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-93KAPYCH/6/index.html
77/32,Splošno,"Sobotna priloga (02.07.1977, letnik 19, številka 152)",>>Priprava časopisa po novem,http://www.dlib.si/listalnik/URN_NBN_SI_DOC-E38GFQ7B/14/index.html
77/31,Šolstvo/Znanost,"Delo (22.06.1977, letnik 19, številka 143",">>Simpozij o avtomatizaciji proizvodnje z računalniško tehnologijo
'Pobuda Strojne fakultete.. namen je ugotoviti stanje NC tehnologije računalniško krmiljenih sistemov pri nas.. Nekaj naših tovarn je kupilo takšne stroje v zadnjih letih.. Železarna Ravne, Litostroj, Iskra.. in drugi''1973 je bil na Strojni fakulteti ustanovljen NC center.. do sedaj pa iz proizvodne kibernetike magistriralo 25 študentov'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-CWNH29CA/4/index.html
77/30,Seznam,"Delo (21.06.1977, letnik 19, številka 142)",>>Litostroju odobren kredit za uvoz računalniškega centra,http://www.dlib.si/listalnik/URN_NBN_SI_doc-WT9H4EH4/4/index.html
77/29,Seznam,"Delo (18.06.1977, letnik 19, številka 140)",">>Računski center Intertrade Ljubljana
'Že več let opravlja storitve za več kot 20 delovnih organizacij, občasno pa celo 40, je v začetku leta dal pobudo za združevanje  dela in sredstev na področju obldelave podatkov, 15 organizacije se je opredelilo za združevanje'
'Center ima dva računalniška sistema 360/40 in 370/115 in zaposluje 38 računalniških strokovnjakov-15 programerjev, 14 operaterjev in 6 operaterjev na zajemalnih strojih.. Delajo v treh izmenah, polno zasedeni''Starejši 360/40 nameravajo zamenjati s sodobnejšim in se preseliti v nove poslovne prostore'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-4NDQ19HK/4/index.html
77/28,Seznam,"Delo (14.06.1977, letnik 19, številka 136)",">>Staninvest
'Še vedno nima svojega računalnika, prosi že več let, spet dobili negativen odgovor, kljub priporočilom, obdelavo opravljajli v centru na Tobačni, sedaj v Astri'",http://www.dlib.si/listalnik/URN_NBN_SI_DOC-E4PVNWCB/12/index.html
77/27,Javna uprava,"Delo (11.06.1977, letnik 19, številka 134)",">> Republiški sekretariat za pravosodje, organizacijo uprave in proračun
'Razpis za vodjo strokovne skupine za napredek upravnega poslovanje in INDOK, ki skrbi za sodelovanje in izmenjavo dosežkov na področju modernizacije dela ter uvajanje računalništva in INDOK dejavnosti med organi republiške in občinske uprave'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-B0XZHOPQ/10/index.html
77/26,Splošno,"Delo (27.05.1977, letnik 19, številka 121)",>>Problemi statistike,http://www.dlib.si/listalnik/URN_NBN_SI_doc-XBMMS2RX/2/index.html
77/25,Seznam,"Delo (07.06.1977, letnik 19, številka 130)",>>Pripravlja se sodelovanje na področju računalništva v Novem Mestu,http://www.dlib.si/listalnik/URN_NBN_SI_doc-LNC1KLIS/16/index.html
77/24,Seznam,"Delo (25.05.1977, letnik 19, številka 119)",">>Sodelovanje Peko in BPT Tržič
'Peko čaka na nov računalnik, ki bo zadoščal tudi za BPT'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-Q270Z7L1/20/index.html
77/23,Domača izdelava,"Delo (24.05.1977, letnik 19, številka 118)",">>Iskra in CDC
'Podpisali 10 letno pogodbo o poslovno-tehničnem sodelovanju, kar pomeni da bomo iz Iskrinih tovarn kmalu dobili prve manjše domače računalnike.. centralne enote bodo proizvajali v Iski, periferne enote in pomožne enote iz serije Cyber 18 pa bo priskrbel CDC'
'Iskra tako razširja proiizvodnjo iz procesnih telekomunikacijskih računalnikov na poslovne in druge'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-VJ74IZ89/4/index.html
77/22,Šolstvo/Znanost,"Delo (08.04.1977, letnik 19, številka 82)",">>Razvoj računalništva na univerzi
'Podpisali plan razvoja računalništva, ki so ga sprejeli na vseh 20 zavodih, načelno pa je soglašal tudi IJS, ki je partner'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-OMRFDNEG/2/index.html
77/21,Seznam,"Delo (25.03.1977, letnik 19, številka 70)",">>Almira
'Paradoks je, da uvajamo računalnike, niti na las pa nismo bliže rešitvi vprašanja nekakovostnih surovin'",http://www.dlib.si/listalnik/URN_NBN_SI_doc-U34I1GTR/4/index.html
